대여소번호,대여소명,전체이용건수,최초관측일,최종관측일,출근시간비중,퇴근시간비중,주말비중,심야비중,자치구,상세주소,위도,경도,설치일,거치대수,운영방식,관측일수,일평균이용건수,거치대당일평균이용건수,일평균이용건수점수,출근시간비중점수,퇴근시간비중점수,주말비중점수,거치대당일평균이용건수점수,동일가중치점수,집중운영점수,우선관리등급,군집
4273,4273. 홍연2교 사거리,7617,2025-06-01,2026-06-30,0.2659839831954838,0.2674281213076014,0.24314034396744125,0.12432716292503611,서대문구,서대문구 홍은동 422-13,37.57716751,126.92906189,2022-07-28 00:00:00,7.0,QR,395,19.28354430379747,2.7547920433996387,2,5,3,3,3,16,3.3000000000000003,검토,0
3980,3980. 금천현대홈타운 후문 서부샛길,11442,2025-06-01,2026-06-30,0.3479286837965391,0.20503408495018352,0.21849327040727146,0.12506554798112218,금천구,독산동 871-45,37.46139526,126.89003754,2022-01-12 00:00:00,5.0,QR,395,28.96708860759494,5.7934177215189875,3,5,1,2,5,16,3.3000000000000003,검토,0
501,501. 광진문화예술회관 앞,26329,2025-06-01,2026-06-30,0.21759276843024802,0.24497702153518933,0.23434236013521212,0.21375669413954196,광진구,서울특별시 광진구 능동로 76 광진구의회 앞,37.53730774,127.07035065,2015-10-07 11:46:27,30.0,QR,395,66.65569620253164,2.221856540084388,5,4,2,2,3,16,3.3000000000000003,검토,0
511,511. 서울숲역 5번 출구 옆,12375,2025-06-01,2026-06-30,0.16072727272727272,0.35345454545454547,0.25915151515151513,0.1157979797979798,성동구,서울특별시 성동구 왕십리로 지하77 서울숲역 4번 출구 옆,37.54458237,127.04460907,2015-10-07 11:56:08,16.0,QR,395,31.329113924050635,1.9580696202531647,3,3,5,3,2,16,3.3000000000000003,검토,2
4552,4552. 코레일유통본사,9434,2025-06-01,2026-06-30,0.20987916048335806,0.3194827220691117,0.09698961204155183,0.052045791816832734,영등포구,영등포구 국회대로 612,37.52617645,126.90197754,2021-05-17 00:00:00,10.0,QR,395,23.883544303797468,2.3883544303797466,3,4,4,1,3,15,3.3000000000000003,검토,2
1240,1240. 문정 법조단지4,8582,2025-06-01,2026-06-30,0.20939175017478442,0.33383826613842926,0.2469121416919133,0.18608715917035656,송파구,서울특별시 송파구 새말로 62,37.48057556,127.11856842,2017-06-27 13:53:02,10.0,LCD,395,21.72658227848101,2.172658227848101,2,4,4,3,3,16,3.3000000000000003,검토,3
4618,4618. 풍전아파트 건너편,11913,2025-06-01,2026-06-30,0.16964660454965164,0.3829430034416184,0.17694955091076975,0.09745656006043818,용산구,서울특별시 용산구 원효로4가 114-38,37.53237915,126.95252991,2020-10-30 00:00:00,10.0,QR,395,30.159493670886075,3.0159493670886075,3,3,5,1,3,15,3.3000000000000003,검토,2
3785,3785. 마곡14단지 1408동앞,22278,2025-06-01,2026-06-30,0.2831941826016698,0.20432713888140766,0.2274890026034653,0.16639734266989856,강서구,강서구 마곡동 729-20,37.55737305,126.82332611,2021-05-14 00:00:00,20.0,QR,395,56.4,2.82,5,5,1,2,3,16,3.3000000000000003,검토,0
652,652. 답십리 래미안엘파인아파트 입구,8782,2025-06-01,2026-06-30,0.30585288089273516,0.2691869733545889,0.2533591437030289,0.11364153951263949,동대문구,서울특별시 동대문구 사가정로 190 답십리 래미안엘파인아파트 입구,37.57653046,127.06594086,2018-11-04 00:00:00,10.0,LCD,395,22.232911392405065,2.2232911392405064,2,5,3,3,3,16,3.3000000000000003,검토,0
1197,1197. 엠펠리체 호텔 건너편,24163,2025-06-01,2026-06-30,0.08674419567106734,0.3496254604146836,0.24098828787816082,0.3155651202251376,강서구,강서구 마곡동 727-1187,37.5602417,126.8358078,2018-11-20 00:00:00,20.0,LCD,395,61.17215189873418,3.058607594936709,5,1,5,2,3,16,3.3000000000000003,검토,3
3207,3207.양남사거리1,10140,2025-06-01,2026-06-30,0.15364891518737672,0.35887573964497044,0.17406311637080868,0.16548323471400395,영등포구,영등포구 양평동1가 19-2,37.5218277,126.88972473,2021-06-15 00:00:00,12.0,QR,395,25.670886075949365,2.1392405063291138,3,3,5,1,3,15,3.3000000000000003,검토,2
4329,4329. SC제일은행 양재동지점 앞,9240,2025-06-01,2026-06-30,0.233982683982684,0.31926406926406925,0.19220779220779222,0.1510822510822511,서초구,강남대로 251 해동빌딩앞,37.48573685,127.03315735,2021-11-05 00:00:00,8.0,QR,395,23.39240506329114,2.9240506329113924,3,4,4,1,3,15,3.3000000000000003,검토,0
3127,3127.홍은2파출소 옆,8637,2025-06-01,2026-06-30,0.15259928215815677,0.35162672224151903,0.2605071205279611,0.12446451314113696,서대문구,서대문구 홍은동424-1,37.58333588,126.93628693,2020-04-09 00:00:00,10.0,QR,395,21.865822784810128,2.186582278481013,2,3,5,3,3,16,3.3000000000000003,검토,2
2550,2550.양재동 꽃시장 건너편,9901,2025-06-01,2026-06-30,0.1827088172911827,0.3507726492273508,0.20028279971720028,0.162003837996162,서초구,양재동 351,37.46738434,127.04145813,2020-06-15 00:00:00,10.0,QR,395,25.065822784810127,2.506582278481013,3,3,5,1,3,15,3.3000000000000003,검토,2
1966,1966. 한마을아파트 정문상가,18769,2025-06-01,2026-06-30,0.2836059459747456,0.21247802227076562,0.23235121743300122,0.17534231978262027,구로구,서울특별시 구로구 경인로 382,37.49649811,126.86309814,2017-11-13 09:44:06,10.0,LCD,395,47.516455696202534,4.751645569620253,4,5,1,2,4,16,3.3,검토,0
670,670.삼육서울병원 버스정류장,36218,2025-06-01,2026-06-30,0.10475454194047158,0.29604064277431114,0.25821414766138384,0.2662488265503341,동대문구,서울특별시 동대문구 망우로 74,37.58968735,127.061409,2020-04-22 00:00:00,9.0,QR,395,91.69113924050633,10.187904360056258,5,1,3,3,5,17,3.3,검토,1
1952,1952. 천왕연지타운2단지 앞,16713,2025-06-01,2026-06-30,0.23137677257224915,0.26021659785795487,0.26500329085143304,0.17190211212828338,구로구,서울특별시 구로구 오리로 1102-10,37.48210526,126.84572601,2017-06-22 13:41:32,20.0,LCD,395,42.311392405063295,2.1155696202531646,4,4,2,4,3,17,3.3,검토,0
1677,1677. 육군사관학교  앞,15567,2025-06-01,2026-06-30,0.14434380420119483,0.31078563628187833,0.2765465407592985,0.12828419091668272,노원구,서울특별시 노원구 화랑로 570 육군사관학교 앞,37.62316513,127.09049988,2017-12-22 14:30:34,15.0,LCD,395,39.41012658227848,2.627341772151899,4,2,4,4,3,17,3.3,검토,3
4566,4566. 대림성원상떼빌아파트,21221,2025-06-01,2026-06-30,0.28976014325432353,0.21648367183450357,0.23396635408321945,0.11912727958154658,영등포구,영등포구 대림로 256,37.5038414,126.89615631,2021-05-17 00:00:00,15.0,QR,395,53.72405063291139,3.5816033755274264,4,5,1,2,4,16,3.3,검토,0
4347,4347. 논현지하보도,13986,2025-06-01,2026-06-30,0.22808522808522808,0.2556127556127556,0.22551122551122552,0.20956670956670956,서초구,서초구 강남대로 519,37.508369450000004,127.02232361,2024-09-10 00:00:00,10.0,QR,395,35.40759493670886,3.540759493670886,4,4,2,2,4,16,3.3,검토,0
4652,4652. 신사두산위브2차아파트 앞,14029,2025-06-01,2026-06-30,0.3114263311711455,0.1643737971345071,0.2330886021811961,0.14405873547651293,은평구,가좌로12길,37.59931564,126.90759277,2020-08-20 00:00:00,10.0,QR,395,35.516455696202534,3.5516455696202534,4,5,1,2,4,16,3.3,검토,0
4592,4592. 신길우성4차아파트,18034,2025-06-01,2026-06-30,0.20073195075967618,0.24947321725629368,0.2336142841299767,0.18021514916269268,영등포구,"영등포구 도신로
(신길우성4차 401동 앞)",37.51283264,126.91763306,2021-08-02 00:00:00,14.0,QR,395,45.655696202531644,3.261121157323689,4,4,2,2,4,16,3.3,검토,0
4710,4710. 자교교회 앞,9727,2025-06-01,2026-06-30,0.20684692094170865,0.25012850827593297,0.2612316233165416,0.11061992392310065,종로구,서울특별시 종로구 자하문로 56 자교교회,37.58114624,126.97123718,2020-11-05 00:00:00,8.0,QR,395,24.625316455696204,3.0781645569620255,3,4,2,4,4,17,3.3,검토,0
669,669.청계한신휴플러스앞 삼거리,17787,2025-06-01,2026-06-30,0.3126440658908191,0.2239838083993928,0.2135267330072525,0.15151515151515152,동대문구,서울특별시 동대문구 서울시립대로 14 청계한신휴플러스,37.57214737,127.04460907,2020-04-19 00:00:00,10.0,QR,395,45.03037974683544,4.5030379746835445,4,5,1,2,4,16,3.3,검토,0
166,166. 가재울 초등학교,18732,2025-06-01,2026-06-30,0.30498612000854153,0.21300448430493274,0.275624599615631,0.09507794149049754,서대문구,서울특별시 서대문구 연희동 530,37.57381821,126.91923523,2016-06-29 12:00:00,20.0,LCD,395,47.42278481012658,2.371139240506329,4,5,1,4,3,17,3.3,검토,0
4507,4507. 신정제일시장,12278,2025-06-01,2026-06-30,0.17608731063691155,0.29035673562469455,0.26600423521746214,0.17258511158169082,양천구,신월로 308,37.52124786,126.85495758,2021-04-01 00:00:00,10.0,QR,395,31.083544303797467,3.108354430379747,3,3,3,4,4,17,3.3,검토,3
1540,1540. 가오리역,10362,2025-06-01,2026-06-30,0.15209419031075083,0.26558579424821466,0.27523644084153637,0.22987840185292416,강북구,서울특별시 강북구 삼양로 426 가오리역,37.64167023,127.01688385,2018-02-26 11:23:39,8.0,LCD,395,26.232911392405065,3.279113924050633,3,3,3,4,4,17,3.3,검토,3
4711,4711. 올림픽기념 국민생활관 로터리,15196,2025-06-01,2026-06-30,0.2807975783100816,0.2154514345880495,0.22341405633061331,0.14497236114767045,종로구,서울특별시 종로구 혜화로 50,37.58983612,126.99934387,2020-09-10 00:00:00,10.0,QR,395,38.470886075949366,3.8470886075949364,4,5,1,2,4,16,3.3,검토,0
334,334. 종로3가역 2번출구 뒤,15289,2025-06-01,2026-06-30,0.1274118647393551,0.2984498659166721,0.2155798286349663,0.20661913794231146,종로구,서울특별시 종로구 종로 지하129 종로3가역 2번출구 뒤,37.5705986,126.99179077,2015-10-07 12:27:34,10.0,QR,395,38.70632911392405,3.8706329113924047,4,2,4,2,4,16,3.3,검토,3
327,327. 낙원상가 옆,14190,2025-06-01,2026-06-30,0.1657505285412262,0.29577167019027484,0.22459478505990133,0.13227625088090203,종로구,서울특별시 종로구 삼일대로 428 낙원상가 옆,37.57335663,126.9874649,2015-10-07 00:00:00,10.0,QR,395,35.924050632911396,3.5924050632911397,4,3,3,2,4,16,3.3,검토,0
1907,1907. 구일우성(아) 육교 밑,17998,2025-06-01,2026-06-30,0.30836759639959993,0.2123569285476164,0.22019113234803867,0.1425713968218691,구로구,서울특별시 구로구 구일로2길 59,37.48963165,126.87625885,2017-05-11 11:17:38,12.0,LCD,395,45.564556962025314,3.7970464135021094,4,5,1,2,4,16,3.3,검토,0
768,768.목동5단지아파트 501동,27897,2025-06-01,2026-06-30,0.10786106032906764,0.2944044162454744,0.2915367243789655,0.2534322687027279,양천구,양천구 목동,37.53566742,126.88158417,2020-03-12 00:00:00,15.0,QR,395,70.62531645569621,4.708354430379747,5,1,3,5,4,18,3.3,검토,3
1928,1928. 고척스카이돔구장 광장,17336,2025-06-01,2026-06-30,0.16630133825565296,0.2953968620212275,0.222888786340563,0.20137286571296723,구로구,서울특별시 구로구 경인로 430,37.49946976,126.86840057,2017-05-11 11:27:08,10.0,LCD,395,43.88860759493671,4.388860759493671,4,3,3,2,4,16,3.3,검토,3
1478,1478.홈플러스 상봉점 앞,17230,2025-06-01,2026-06-30,0.11845618107951247,0.3319210679048172,0.2795124782356355,0.2081834010446895,중랑구,서울특별시 중랑구 상봉동 500-1,37.59832764,127.0922699,2020-04-21 00:00:00,15.0,QR,395,43.620253164556964,2.908016877637131,4,2,4,4,3,17,3.3,검토,3
4398,4398. 유원지식산업센터 앞,22137,2025-06-01,2026-06-30,0.10385327731851651,0.36775534173555585,0.24081853909743867,0.10073632380177983,성동구,성동구 성수일로6길 53,37.54436493,127.05593109,2024-09-02 00:00:00,12.0,QR,395,56.04303797468354,4.670253164556962,4,1,5,2,4,16,3.3,검토,2
205,205. 산업은행 앞,20165,2025-06-01,2026-06-30,0.07686585668237045,0.4671956360029755,0.27349367716340195,0.09288370939747087,영등포구,서울특별시 영등포구 의사당대로 97,37.52626419,126.92050934,2015-09-17 15:08:00,20.0,QR,395,51.050632911392405,2.55253164556962,4,1,5,4,3,17,3.3,검토,2
4685,4685. DMC역 5번 출구(수색역 방향),20161,2025-06-01,2026-06-30,0.12682902633797927,0.31997420762858986,0.28009523337136055,0.2185407469867566,은평구,은평구 수색로 194,37.57890701,126.90129852,2022-06-28 00:00:00,25.0,QR,395,51.040506329113924,2.041620253164557,4,2,4,4,3,17,3.3,검토,3
1444,1444. 면목4치안센터,12937,2025-06-01,2026-06-30,0.25987477776918916,0.2131096853984695,0.2616526242560099,0.17105975110149185,중랑구,서울특별시 면목동 646-4 면목4치안센터,37.57402802,127.08054352,2017-11-01 16:00:00,10.0,LCD,395,32.75189873417722,3.275189873417722,3,5,1,4,4,17,3.3,검토,0
3818,3818. 은천교회 앞,12836,2025-06-01,2026-06-30,0.2768775319414148,0.20941103147397944,0.2796821439700841,0.17334060454970396,관악구,서울 관악구 신림동 458,37.48857117,126.92138672,2021-10-26 00:00:00,10.0,QR,395,32.49620253164557,3.249620253164557,3,5,1,4,4,17,3.3,검토,0
265,265. 영등포유통상가 사거리,19014,2025-06-01,2026-06-30,0.17939413064058063,0.2960976122856842,0.22709582412958873,0.20269275270853054,영등포구,서울특별시 영등포구 영등포로 124,37.52113342,126.89653778,2016-07-06 12:00:00,11.0,QR,395,48.13670886075949,4.376064441887227,4,3,3,2,4,16,3.3,검토,3
456,456. 숭인2동 주민센터 입구,16478,2025-06-01,2026-06-30,0.2026338147833475,0.2334021119067848,0.23030707610146864,0.19735404782133753,종로구,서울특별시 종로구 종로 383-1 숭인2동 주민센터 입구 (이강3대냉면),37.57447052,127.0198288,2018-08-30 00:00:00,10.0,LCD,395,41.71645569620253,4.171645569620253,4,4,2,2,4,16,3.3,검토,0
1017,1017. 둔촌고교입구 교차로(길동주민센터 방면),19702,2025-06-01,2026-06-30,0.18764592427164756,0.28347375900923766,0.2752512435285758,0.15140594863465637,강동구,서울특별시 강동구 천호대로 1207,37.53544617,127.14518738,2017-04-19 15:02:21,20.0,LCD,395,49.87848101265823,2.4939240506329114,4,3,3,4,3,17,3.3,검토,0
3414,3414.종로5가역 4번출구,15845,2025-06-01,2026-06-30,0.17563900284001263,0.29605553802461343,0.22013253392237297,0.17178920795203534,종로구,서울특별시 종로구 종로5가 79-2,37.57117462,127.00222778,2020-02-11 00:00:00,10.0,QR,395,40.11392405063291,4.011392405063291,4,3,3,2,4,16,3.3,검토,3
3762,3762. 마곡9단지 907동앞,17702,2025-06-01,2026-06-30,0.33679810190938875,0.20658682634730538,0.23635747373178173,0.10100553609761609,강서구,강서구 마곡동 730-868,37.5606842,126.81918335,2021-04-29 00:00:00,10.0,QR,395,44.81518987341772,4.481518987341772,4,5,1,2,4,16,3.3,검토,0
239,239. 유스호스텔 앞,15134,2025-06-01,2026-06-30,0.20635654816968416,0.3221884498480243,0.17490418924276463,0.12950971322849214,영등포구,서울특별시 영등포구 영등포동7가 58-2,37.5258522,126.90328217,2016-06-29 12:00:00,20.0,LCD,395,38.31392405063291,1.9156962025316457,4,4,4,1,2,15,3.3,검토,2
1060,1060. 천일초교 사거리,9520,2025-06-01,2026-06-30,0.17436974789915966,0.28319327731092436,0.26785714285714285,0.23487394957983193,강동구,강동구 천호동 217-18,37.5446701,127.13267517,2018-09-11 00:00:00,6.0,LCD,395,24.10126582278481,4.0168776371308015,3,3,3,4,4,17,3.3,검토,3
1061,1061. 천호초교 입구 사거리(일주빌딩),12353,2025-06-01,2026-06-30,0.22286084351979277,0.25378450578806766,0.26309398526673683,0.20165142070752043,강동구, 강동구 천호동 234-2,37.54689789,127.13466644,2018-09-10 00:00:00,8.0,LCD,395,31.27341772151899,3.9091772151898736,3,4,2,4,4,17,3.3,검토,0
4862,4862. 성내교 남단,6104,2025-06-01,2026-06-30,0.15088466579292267,0.3410878112712975,0.33666448230668417,0.17250982961992137,송파구,마천동 307-1,37.52301788,127.11588287,2021-04-07 00:00:00,10.0,QR,395,15.453164556962026,1.5453164556962027,2,3,5,5,2,17,3.3,검토,3
5088,5088. 등촌역 센터스퀘어,15786,2025-06-01,2026-06-30,0.11028759660458634,0.3077410363613328,0.2644748511339161,0.24781451919422273,강서구,염창동312,37.55064774,126.86616516,2022-08-29 00:00:00,16.0,QR,395,39.96455696202532,2.4977848101265825,4,2,4,4,3,17,3.3,검토,3
2504,2504. 신사역 4번출구 뒤,13208,2025-06-01,2026-06-30,0.06306783767413689,0.3642489400363416,0.2618867353119322,0.2462144155057541,서초구,잠원동 88,37.51588058,127.01930237,2018-10-30 00:00:00,10.0,QR,395,33.437974683544304,3.3437974683544303,3,1,5,4,4,17,3.3,검토,3
3203,3203.도림동배드민턴체육관,15762,2025-06-01,2026-06-30,0.2781372922217993,0.2139322421012562,0.22941251110265196,0.15898997589138433,영등포구,영등포구 도림동 276-2,37.50611496,126.89859009,2020-03-04 00:00:00,10.0,QR,395,39.90379746835443,3.990379746835443,4,5,1,2,4,16,3.3,검토,0
2530,2530.삼호3차아파트 앞,13993,2025-06-01,2026-06-30,0.14600157221467877,0.31165582791395696,0.27220753233759737,0.21396412491960265,서초구,서초구 방배동 757-3,37.4977951,126.98706818,2020-02-23 00:00:00,15.0,QR,395,35.425316455696205,2.36168776371308,4,2,4,4,3,17,3.3,검토,3
289,289. 대림3동사거리,15207,2025-06-01,2026-06-30,0.20194647201946472,0.2562635628329059,0.2346287893733149,0.16472677056618662,영등포구,가마산로 352 커피베이 앞,37.49980927,126.89800262,2018-11-21 00:00:00,10.0,LCD,395,38.49873417721519,3.8498734177215193,4,4,2,2,4,16,3.3,검토,0
292,292. 영일 어린이공원,18838,2025-06-01,2026-06-30,0.2600594542945111,0.2185476165198004,0.23802951481048942,0.15362565028134623,영등포구,영등포구 영등포동 647-3,37.51012039,126.90406799,2018-11-21 00:00:00,10.0,LCD,395,47.69113924050633,4.769113924050633,4,5,1,2,4,16,3.3,검토,0
540,540. 군자역 7번출구 베스트샵 앞,26528,2025-06-01,2026-06-30,0.1338208685162847,0.26549306393244876,0.2596124849215923,0.3323281061519904,광진구,서울특별시 광진구 군자동 499 군자역 7번출구 베스트샵 앞,37.55603027,127.0786438,2016-06-29 12:00:00,8.0,LCD,395,67.15949367088608,8.39493670886076,5,2,2,3,5,17,3.3,검토,1
3407,3407.안국동사거리(신),18481,2025-06-01,2026-06-30,0.1460959904767058,0.3259022780152589,0.2671392240679617,0.11552405172880255,종로구,서울특별시 종로구 안국동 175-92,37.57580566,126.98339081,2020-02-10 00:00:00,18.0,QR,395,46.7873417721519,2.5992967651195498,4,2,4,4,3,17,3.3,검토,2
266,266. 영등포청과시장 사거리,18875,2025-06-01,2026-06-30,0.13732450331125828,0.30659602649006623,0.22352317880794703,0.19825165562913907,영등포구,서울특별시 영등포구 영등포로 177,37.52029419,126.90119171,2016-07-06 12:00:00,10.0,QR,395,47.78481012658228,4.7784810126582276,4,2,4,2,4,16,3.3,검토,3
5760,5760. 풍납사거리 성내유수지,12833,2025-06-01,2026-06-30,0.14322449933764514,0.33834645055715734,0.27265643263461387,0.21008337878905944,송파구,풍납동 413-1,37.52765274,127.11930084,2022-10-04 00:00:00,8.0,QR,395,32.48860759493671,4.061075949367089,3,2,4,4,4,17,3.3,검토,3
